DistrictId,District,Canton,Date,Week,Year,Population,TotalConfCases,NewConfCases,TotalDeaths,NewDeaths,SourceUrl
1101,"Gäu",SO,2020-10-26,,,21724,149,24,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-10-27,,,21724,161,12,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-10-28,,,21724,171,10,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-10-29,,,21724,177,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-10-30,,,21724,185,8,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-02,,,21724,209,24,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-03,,,21724,223,14,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-04,,,21724,236,13,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-05,,,21724,249,13,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-06,,,21724,262,13,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-09,,,21724,301,39,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-10,,,21724,312,11,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-11,,,21724,322,10,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-12,,,21724,334,12,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-13,,,21724,340,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-16,,,21724,354,14,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-17,,,21724,360,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-18,,,21724,369,9,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-19,,,21724,379,10,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-20,,,21724,386,7,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-23,,,21724,399,13,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-24,,,21724,411,12,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-25,,,21724,422,11,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-26,,,21724,431,9,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-27,,,21724,451,15,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-11-30,,,21724,451,15,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-01,,,21724,455,4,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-02,,,21724,462,7,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-03,,,21724,474,12,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-04,,,21724,488,14,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-07,,,21724,516,28,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-08,,,21724,530,14,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-09,,,21724,547,17,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-10,,,21724,563,16,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-11,,,21724,581,18,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-14,,,21724,606,25,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-15,,,21724,616,10,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-16,,,21724,637,21,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-17,,,21724,648,11,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-18,,,21724,665,17,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-21,,,21724,693,28,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-22,,,21724,702,9,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-23,,,21724,714,12,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-24,,,21724,722,8,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-25,,,21724,730,8,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-28,,,21724,745,15,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-29,,,21724,747,2,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-30,,,21724,755,8,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2020-12-31,,,21724,771,16,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-01,,,21724,786,8,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-04,,,21724,786,8,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-05,,,21724,794,8,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-06,,,21724,804,10,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-07,,,21724,811,7,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-08,,,21724,816,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-11,,,21724,829,13,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-12,,,21724,835,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-13,,,21724,839,4,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-14,,,21724,842,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-15,,,21724,848,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-18,,,21724,856,8,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-19,,,21724,856,0,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-20,,,21724,859,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-21,,,21724,866,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-22,,,21724,866,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-25,,,21724,875,9,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-26,,,21724,881,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-27,,,21724,884,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-28,,,21724,887,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-01-29,,,21724,906,15,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-01,,,21724,906,15,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-02,,,21724,912,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-03,,,21724,918,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-04,,,21724,928,10,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-05,,,21724,928,0,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-08,,,21724,933,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-09,,,21724,933,0,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-10,,,21724,934,1,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-11,,,21724,941,7,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-12,,,21724,945,1,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-15,,,21724,945,1,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-16,,,21724,945,0,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-17,,,21724,948,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-18,,,21724,950,2,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-19,,,21724,951,1,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-22,,,21724,959,2,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-23,,,21724,959,2,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-24,,,21724,960,1,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-25,,,21724,962,2,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-02-26,,,21724,963,1,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-01,,,21724,974,2,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-02,,,21724,974,2,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-03,,,21724,975,1,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-04,,,21724,977,2,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-05,,,21724,988,11,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-08,,,21724,991,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-09,,,21724,992,1,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-10,,,21724,997,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-11,,,21724,1000,2,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-12,,,21724,1000,2,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-15,,,22136,1005,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-16,,,22136,1009,4,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-17,,,22136,1014,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-18,,,22136,1017,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-19,,,22136,1018,1,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-22,,,22136,1021,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-23,,,22136,1024,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-24,,,22136,1030,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-25,,,22136,1032,2,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-26,,,22136,1037,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-29,,,22136,1056,19,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-30,,,22136,1061,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-03-31,,,22136,1068,7,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-01,,,22136,1077,9,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-05,,,22136,1105,28,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-06,,,22136,1108,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-07,,,22136,1113,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-08,,,22136,1122,9,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-09,,,22136,1129,7,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-12,,,22136,1144,15,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-13,,,22136,1152,8,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-14,,,22136,1166,14,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-15,,,22136,1173,7,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-16,,,22136,1180,7,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-19,,,22136,1206,26,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-20,,,22136,1211,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-21,,,22136,1217,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-22,,,22136,1220,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-23,,,22136,1224,4,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-26,,,22136,1241,17,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-27,,,22136,1248,7,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-28,,,22136,1264,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-29,,,22136,1264,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-04-30,,,22136,1269,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-03,,,22136,1269,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-04,,,22136,1274,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-05,,,22136,1281,7,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-06,,,22136,1284,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-07,,,22136,1290,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-10,,,22136,1308,18,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-11,,,22136,1313,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-12,,,22136,1319,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-14,,,22136,1326,7,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-17,,,22136,1331,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-18,,,22136,1336,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-19,,,22136,1345,9,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-20,,,22136,1352,7,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-21,,,22136,1354,2,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-25,,,22136,1362,8,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1101,"Gäu",SO,2021-05-26,,,22136,1367,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-09-28,,,14785,27,0,,,https://corona.so.ch/spezialseiten/die-covid-19-kennzahlen-im-ueberblick/
1102,Thal,SO,2020-09-29,,,14785,27,0,,,https://corona.so.ch/spezialseiten/die-covid-19-kennzahlen-im-ueberblick/
1102,Thal,SO,2020-09-30,,,14785,28,1,,,https://corona.so.ch/spezialseiten/die-covid-19-kennzahlen-im-ueberblick/
1102,Thal,SO,2020-10-01,,,14785,29,1,,,https://corona.so.ch/spezialseiten/die-covid-19-kennzahlen-im-ueberblick/
1102,Thal,SO,2020-10-06,,,14836,39,2,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-07,,,14836,44,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-08,,,14836,45,1,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-09,,,14836,48,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-12,,,14836,48,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-13,,,14836,52,1,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-14,,,14836,54,2,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-15,,,14836,57,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-16,,,14836,59,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-19,,,14836,73,14,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-20,,,14836,84,12,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-21,,,14836,89,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-22,,,14836,98,9,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-23,,,14836,110,12,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-26,,,14836,127,20,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-27,,,14836,133,3,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-28,,,14836,141,8,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-29,,,14836,147,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-10-30,,,14836,153,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-11-02,,,14836,171,18,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-11-03,,,14836,178,7,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-11-04,,,14836,189,11,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-11-05,,,14836,194,5,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-11-06,,,14836,204,10,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-11-09,,,14836,222,18,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-11-10,,,14836,224,2,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-11-11,,,14836,230,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-11-12,,,14836,237,7,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-11-13,,,14836,245,8,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-11-16,,,14836,257,12,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-11-17,,,14836,257,0,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
1102,Thal,SO,2020-11-18,,,14836,263,6,,,https://corona.so.ch/bevoelkerung/daten/fallzahlen-nach-gemeinden/
