date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel
2020-03-23,00:00,FL,,51,,,,,5,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-03-24,00:00,FL,,51,,,,,7,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-03-25,00:00,FL,,53,,,,,7,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-03-26,00:00,FL,900,56,,,,,12,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-03-27,00:00,FL,,60,,,,,19,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-03-28,00:00,FL,,61,,,,,28,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-03-29,00:00,FL,,62,,,,,28,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-03-30,00:00,FL,,64,,,,,37,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-03-31,00:00,FL,,68,,,,,44,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-01,00:00,FL,,72,,,,,46,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-02,00:00,FL,,75,,,,,50,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-03,00:00,FL,,76,,,,,51,0,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-04,00:00,FL,,77,,,,,55,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-05,00:00,FL,,77,,,,,56,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-06,00:00,FL,,77,,,,,58,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-07,00:00,FL,,78,,,,,61,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-08,00:00,FL,,78,,,,,61,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-09,00:00,FL,,79,,,,,66,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-10,00:00,FL,,79,,,,,70,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-11,00:00,FL,,79,,,,,72,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-12,00:00,FL,,80,,,,,77,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-13,00:00,FL,,80,,,,,77,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-14,00:00,FL,,80,,,,,77,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-15,00:00,FL,,80,,,,,77,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-16,00:00,FL,,80,,,,,77,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-17,00:00,FL,,81,,,,,77,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-18,00:00,FL,,81,,,,,77,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-19,00:00,FL,,81,,,,,78,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-20,00:00,FL,,81,,,,,78,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-21,00:00,FL,,81,,,,,78,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-22,00:00,FL,,81,,,,,79,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-23,00:00,FL,,81,,,,,79,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-24,00:00,FL,,82,,,,,79,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-25,00:00,FL,,82,,,,,79,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-26,00:00,FL,,82,,,,,79,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-27,00:00,FL,,82,,,,,79,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-28,00:00,FL,,82,,,,,80,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-29,00:00,FL,,82,,,,,80,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-04-30,00:00,FL,,82,,,,,80,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-01,00:00,FL,,82,,,,,80,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-02,00:00,FL,,82,,,,,80,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-03,00:00,FL,,82,,,,,80,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-04,00:00,FL,,82,,,,,80,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-05,00:00,FL,,82,,,,,80,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-06,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-07,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-08,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-09,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-10,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-11,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-12,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-13,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-14,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-15,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-16,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-17,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-18,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-19,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-20,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-21,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-22,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-23,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-24,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-25,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-26,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-27,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-28,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-29,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-30,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-05-31,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-01,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-02,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-03,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-04,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-05,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-06,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-07,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-08,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-09,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-10,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-11,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-12,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-13,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-14,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-15,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-16,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-17,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-18,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-19,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-20,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-21,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-22,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-23,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-24,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-25,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-26,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-27,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-28,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-29,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-06-30,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-01,00:00,FL,,82,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-02,00:00,FL,,83,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-03,00:00,FL,,83,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-04,00:00,FL,,83,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-05,00:00,FL,,84,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-06,00:00,FL,,84,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-07,00:00,FL,,84,,,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-08,00:00,FL,,84,,0,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-09,00:00,FL,,84,,0,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-10,00:00,FL,,84,,0,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-11,00:00,FL,,84,,0,,,81,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-12,00:00,FL,,84,,0,,,82,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-13,00:00,FL,,84,,0,,,82,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-14,00:00,FL,,84,,0,,,82,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-15,00:00,FL,,84,,0,,,83,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-16,00:00,FL,,85,,0,,,83,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-17,00:00,FL,,85,,0,,,83,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-18,00:00,FL,,86,,0,,,83,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-19,00:00,FL,,86,,0,,,83,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-20,00:00,FL,,86,,0,,,83,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-21,00:00,FL,,86,,0,,,83,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-22,00:00,FL,,86,,0,,,83,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-23,00:00,FL,,86,,0,,,83,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-24,00:00,FL,,86,,0,,,83,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-25,00:00,FL,,86,,0,,,83,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-26,00:00,FL,,86,,0,,,84,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-27,00:00,FL,,86,,0,,,85,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-28,00:00,FL,,87,,0,,,85,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-29,00:00,FL,,88,,0,,,85,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-30,00:00,FL,,88,,0,,,85,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-07-31,00:00,FL,,88,,0,,,85,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-01,00:00,FL,,88,,0,,,85,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-02,00:00,FL,,88,,0,,,85,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-03,00:00,FL,,88,,0,,,85,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-04,00:00,FL,,88,,0,,,86,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-05,00:00,FL,,88,,0,,,86,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-06,00:00,FL,,88,,0,,,86,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-07,00:00,FL,,88,,0,,,87,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-08,00:00,FL,,88,,0,,,87,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-09,00:00,FL,,88,,0,,,87,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-10,00:00,FL,,88,,0,,,87,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-11,00:00,FL,,89,,0,,,87,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-12,00:00,FL,,90,,0,,,87,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-13,00:00,FL,,90,,0,,,87,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-14,00:00,FL,,91,,0,,,87,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-15,00:00,FL,,91,,0,,,87,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-16,00:00,FL,,91,,0,,,87,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-17,00:00,FL,,94,,1,,,87,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-18,00:00,FL,,97,,1,,,88,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-19,00:00,FL,,98,,1,,,88,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-20,00:00,FL,,99,,1,,,88,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-21,00:00,FL,,99,,1,,,88,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-22,00:00,FL,,99,,1,,,88,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-23,00:00,FL,,99,,1,,,90,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-24,00:00,FL,,100,,1,,,90,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-25,00:00,FL,,102,,1,,,94,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-26,00:00,FL,,104,,1,,,96,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-27,00:00,FL,,105,,1,,,96,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-28,00:00,FL,,106,,1,,,96,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-29,00:00,FL,,107,,0,,,97,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-30,00:00,FL,,107,,0,,,97,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-08-31,00:00,FL,,107,,0,,,97,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-01,00:00,FL,,107,,0,,,99,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-02,00:00,FL,,107,,0,,,99,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-03,00:00,FL,,107,,0,,,101,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-04,00:00,FL,,107,,0,,,104,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-05,00:00,FL,,107,,0,,,104,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-06,00:00,FL,,107,,0,,,105,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-07,00:00,FL,,107,,0,,,105,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-08,00:00,FL,,107,,0,,,105,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-09,00:00,FL,,108,,0,,,105,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-10,00:00,FL,,109,,0,,,105,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-11,00:00,FL,,109,,0,,,105,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-12,00:00,FL,,111,,0,,,105,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-13,00:00,FL,,111,,1,,,105,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-14,00:00,FL,,111,,1,,,106,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-15,00:00,FL,,111,,1,,,106,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-16,00:00,FL,,111,,1,,,106,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-17,00:00,FL,,112,,0,,,108,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-18,00:00,FL,,112,,0,,,108,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-19,00:00,FL,,113,,0,,,109,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-20,00:00,FL,,113,,1,,,110,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-21,00:00,FL,,114,,2,,,110,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-22,00:00,FL,,115,,2,,,110,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-23,00:00,FL,,116,,2,,,110,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-24,00:00,FL,,116,,2,,,110,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-25,00:00,FL,,117,,2,,,110,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-26,00:00,FL,,117,,1,,,112,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-27,00:00,FL,,117,,1,,,112,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-28,00:00,FL,,117,,0,,,113,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-29,00:00,FL,,118,,0,,,113,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-09-30,00:00,FL,,118,,0,,,114,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-10-01,00:00,FL,,119,,0,,,116,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-10-02,00:00,FL,,120,,0,,,116,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-10-03,00:00,FL,,123,,0,,,116,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-10-04,00:00,FL,,126,,0,,,116,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-10-05,00:00,FL,,127,,0,,,116,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-10-06,00:00,FL,,130,,0,,,116,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-10-07,00:00,FL,,131,,0,,,117,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-10-08,00:00,FL,,136,,0,,,117,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-10-09,00:00,FL,,139,,1,,,117,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-10-10,00:00,FL,,144,,3,,,121,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-10-11,00:00,FL,,148,,3,,,124,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
2020-10-12,00:00,FL,,149,,4,,,128,1,https://www.llv.li/files/ag/aktuelle-fallzahlen.xlsx,,,
