date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,ncumul_hosp,ncumul_ICU,ncumul_vent,ncumul_released,ncumul_deceased,source
2020-09-14,,SG,,1435,9,1,1,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-15,,SG,,1454,9,1,1,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-16,,SG,,1482,9,1,1,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-17,,SG,,1503,9,2,1,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-18,,SG,,1527,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-19,,SG,,1535,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-20,,SG,,1541,11,3,2,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-21,,SG,,1567,10,5,4,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-22,,SG,,1583,8,5,4,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-23,,SG,,1593,8,4,3,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-24,,SG,,1605,6,3,3,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-25,,SG,,1614,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-26,,SG,,1618,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-27,,SG,,1619,6,3,2,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-28,,SG,,1636,6,2,2,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-29,,SG,,1661,6,2,2,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-09-30,,SG,,1684,7,2,2,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-01,,SG,,1721,8,2,2,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-02,,SG,,1754,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-03,,SG,,1778,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-04,,SG,,1785,7,2,2,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-05,,SG,,1861,9,3,2,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-06,,SG,,1912,12,5,2,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-07,,SG,,1990,11,3,2,,41,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-08,,SG,,2059,9,4,3,,42,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-09,,SG,,2156,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-10,,SG,,2195,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-11,,SG,,2221,10,3,2,,42,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-12,,SG,,2409,20,3,2,,43,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-13,,SG,,2562,24,4,2,,43,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-14,,SG,,2755,23,6,3,,43,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-15,,SG,,2922,33,7,4,,43,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-16,,SG,,3118,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-17,,SG,,3209,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-18,,SG,,3266,40,8,5,,44,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-19,,SG,,3655,59,7,4,,44,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-20,,SG,,4005,62,8,4,,44,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-21,,SG,,4396,71,11,4,,45,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-22,,SG,,4739,90,11,6,,45,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-23,,SG,,5142,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-24,,SG,,5283,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-25,,SG,,5347,110,12,6,,48,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-26,,SG,,6041,114,15,8,,50,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-27,,SG,,6571,129,16,13,,55,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-28,,SG,,7016,133,16,11,,59,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-29,,SG,,7478,136,18,15,,63,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-30,,SG,,7963,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-10-31,,SG,,8130,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-01,,SG,,8225,152,20,16,,73,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-02,,SG,,8921,184,24,20,,76,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-03,,SG,,9436,194,23,17,,85,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-04,,SG,,9894,192,27,20,,91,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-05,,SG,,10216,195,26,22,,98,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-06,,SG,,10681,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-07,,SG,,10812,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-08,,SG,,10888,204,27,22,,117,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-09,,SG,,11495,192,27,24,,133,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-10,,SG,,11908,188,30,24,,145,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-11,,SG,,12263,184,28,24,,157,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-12,,SG,,12583,178,30,26,,158,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-13,,SG,,12925,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-14,,SG,,13038,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-15,,SG,,13115,192,29,26,,171,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-16,,SG,,13648,190,28,21,,185,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-17,,SG,,14051,185,27,21,,189,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-18,,SG,,14384,169,29,23,,190,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-19,,SG,,14685,163,30,22,,197,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-20,,SG,,15029,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-21,,SG,,15140,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-22,,SG,,15200,161,34,25,,215,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-23,,SG,,15691,162,32,25,,220,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-24,,SG,,16043,167,26,20,,222,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-25,,SG,,16375,164,30,20,,225,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-26,,SG,,16611,147,30,19,,228,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-27,,SG,,17020,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-28,,SG,,17165,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-29,,SG,,17250,158,30,22,,250,https://www.sg.ch/tools/informationen-coronavirus.html
2020-11-30,,SG,,17830,161,29,24,,261,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-01,,SG,,18202,160,26,21,,270,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-02,,SG,,18599,174,27,23,,278,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-03,,SG,,18946,180,27,23,,287,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-04,,SG,,19360,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-05,,SG,,19500,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-06,,SG,,19574,197,28,24,,306,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-07,,SG,,20186,188,32,26,,317,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-08,,SG,,20680,189,32,25,,326,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-09,,SG,,21110,182,31,28,,336,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-10,,SG,,21510,183,32,32,,344,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-11,,SG,,21895,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-12,,SG,,22061,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-13,,SG,,22170,181,29,27,,373,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-14,,SG,,22816,174,27,25,,384,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-15,,SG,,23261,184,30,28,,389,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-16,,SG,,23653,189,28,27,,403,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-17,,SG,,24001,200,31,28,,406,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-18,,SG,,24387,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-19,,SG,,24518,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-20,,SG,,24599,184,26,24,,436,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-21,,SG,,25180,188,27,24,,446,https://www.sg.ch/tools/informationen-coronavirus.html
2020-12-22,,SG,,25575,173,25,21,,458,https://www.sg.ch/tools/informationen-coronavirus.html
